Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy,FraudFound
9,3,3,1,0,4,9,3,0,1,44,0,0,2,1,6688,3,400,2,4,3,3,5,5,0,0,0,3,0,0,1995,0,No
2,2,4,3,0,2,2,3,0,0,35,1,7,2,5,6689,4,400,2,4,3,1,5,4,0,0,0,0,0,0,1995,1,No
10,3,5,5,0,1,10,3,0,1,39,0,1,0,1,6690,6,400,2,4,3,2,6,5,0,0,0,1,0,0,1995,1,No
7,4,0,13,0,5,7,4,0,1,36,0,2,0,1,6691,3,400,3,4,3,1,4,5,0,0,0,0,0,0,1995,2,No
9,1,4,6,0,1,9,2,0,1,48,0,5,1,5,6692,6,400,1,4,3,1,7,6,0,0,0,0,0,0,1995,2,No
9,1,5,0,0,5,9,1,0,1,40,0,0,2,2,6693,11,400,4,4,3,3,6,5,0,0,0,0,0,0,1995,0,No
4,1,3,0,0,3,4,1,0,1,29,0,0,2,1,6694,16,400,1,4,3,3,5,4,0,0,0,1,0,0,1995,0,No
4,3,2,5,1,2,4,3,0,1,44,1,1,0,1,6695,5,400,4,4,3,0,6,5,0,0,0,3,0,0,1995,1,No
6,1,1,2,0,1,9,1,0,1,46,0,5,1,2,6696,16,400,4,4,3,1,7,6,0,0,0,0,0,0,1995,2,No
8,1,1,5,0,2,8,4,0,1,37,0,0,2,2,6697,2,700,4,4,3,3,7,5,0,0,0,2,0,0,1995,0,No
8,1,2,2,1,3,8,2,0,0,31,1,2,0,3,6698,12,400,4,4,3,0,5,4,0,0,0,2,0,0,1995,2,No
9,1,3,3,0,4,9,2,0,1,33,1,7,2,5,6699,12,400,4,4,3,0,6,4,0,0,0,0,0,0,1995,1,No
0,3,3,3,0,3,0,3,0,1,46,0,1,0,1,6700,2,400,3,4,3,0,7,6,0,0,0,3,4,1,1995,1,No
0,4,6,4,0,1,0,4,1,0,53,1,0,2,2,6701,2,400,2,4,3,2,7,6,0,0,0,0,0,0,1995,0,No
4,4,1,4,0,2,4,4,0,1,44,1,1,0,1,6702,1,400,4,4,3,0,6,5,1,0,0,0,0,0,1995,1,No
4,4,4,5,0,4,4,4,1,1,48,0,1,0,5,6703,2,400,3,4,3,0,7,6,0,0,0,2,0,0,1995,1,No
4,4,4,3,0,3,4,5,0,1,48,0,5,1,5,6704,8,400,1,4,3,2,6,6,0,0,0,1,0,0,1995,2,No
4,5,2,5,0,2,4,5,1,1,37,0,0,2,1,6705,2,400,4,4,3,2,6,5,0,0,0,1,0,0,1995,0,No
6,2,6,5,0,2,6,2,1,0,31,0,0,2,1,6706,11,400,2,4,3,0,4,4,0,0,0,1,0,0,1995,0,No
8,1,1,1,0,2,8,1,0,0,26,0,1,0,1,6707,2,400,4,4,3,3,6,4,0,0,0,1,0,0,1995,1,No
8,5,4,0,0,2,9,1,1,0,43,0,0,2,5,6708,14,400,3,4,3,2,0,5,0,0,0,0,0,0,1995,0,No
8,4,2,3,0,1,9,1,0,1,54,1,2,0,1,6709,14,400,1,4,3,0,7,6,0,0,0,2,0,0,1995,2,No
8,4,2,3,0,3,8,5,0,0,33,1,2,0,1,6710,14,400,1,4,3,1,5,4,0,0,0,1,0,0,1995,2,No
9,3,6,1,0,1,9,3,0,1,29,0,1,0,1,6711,4,400,3,4,3,2,6,4,0,0,0,3,0,0,1995,1,No
9,1,2,4,0,4,9,3,0,1,59,0,0,2,3,6712,7,400,1,4,3,3,7,7,0,0,0,0,0,0,1995,0,No
8,5,4,1,0,2,9,2,0,1,54,0,0,2,2,6713,16,400,4,4,3,2,6,6,0,0,0,0,0,0,1995,0,No
8,4,3,1,0,2,9,1,0,1,44,0,2,0,1,6714,9,400,4,4,3,0,4,5,0,0,0,0,0,0,1995,2,No
8,4,2,5,0,4,8,5,0,1,46,0,1,0,1,6715,5,400,4,4,3,2,7,6,0,0,0,3,0,0,1995,1,Yes
5,2,5,0,0,1,5,2,0,1,64,0,0,2,5,6716,12,400,3,4,3,0,7,7,0,0,0,1,0,0,1995,0,No
5,2,3,3,0,3,5,2,1,1,43,0,1,0,1,6717,4,400,4,4,3,2,2,5,0,0,0,1,0,0,1995,1,No
5,1,1,5,0,4,5,2,0,1,26,0,1,0,2,6718,12,400,1,4,3,1,6,4,0,0,0,3,0,0,1995,1,No
4,5,1,6,0,1,5,2,0,0,33,1,0,2,2,6719,2,400,1,4,3,3,6,4,1,0,0,3,0,0,1995,0,No
4,3,6,4,0,1,4,4,0,0,52,1,0,2,2,6720,5,400,3,4,3,2,7,6,0,0,0,3,0,0,1995,0,No
0,4,3,5,0,4,0,4,0,0,26,0,0,2,1,6721,11,400,3,4,3,0,5,4,0,0,0,0,4,1,1995,0,No
0,3,5,3,0,2,0,5,1,0,37,1,2,0,5,6722,3,400,3,4,3,2,6,5,1,0,0,0,0,0,1995,2,No
8,4,2,0,0,3,8,5,1,1,62,0,2,0,1,6723,3,400,3,4,3,3,7,7,0,0,0,1,0,0,1995,2,Yes
11,3,0,1,0,5,11,4,0,1,27,0,0,2,1,6724,1,400,3,4,3,3,5,4,0,0,0,3,0,0,1995,0,No
9,5,1,3,0,4,10,1,1,1,55,1,2,0,1,6725,10,400,1,4,3,0,7,6,0,0,0,3,0,2,1995,2,No
9,2,0,0,1,4,9,2,0,1,54,1,2,0,1,6726,16,400,1,4,3,0,7,6,1,0,0,3,0,0,1995,2,No
8,3,1,5,0,3,8,4,0,1,63,1,2,0,2,6727,12,400,3,4,3,2,7,7,0,0,0,3,0,0,1995,2,No
8,1,2,5,0,3,8,2,1,1,36,0,0,2,1,6728,15,400,3,4,3,0,4,5,0,0,0,0,0,0,1995,0,No
8,1,2,0,0,2,8,2,0,1,40,0,2,0,1,6729,16,400,4,4,3,0,6,5,0,0,0,1,0,0,1995,2,No
6,2,2,3,0,2,6,2,0,0,27,0,0,2,2,6730,15,400,3,4,3,1,5,4,0,0,0,3,0,0,1995,0,No
5,4,4,0,0,4,5,5,0,0,27,0,1,0,1,6731,2,400,4,4,3,3,5,4,0,0,0,2,0,0,1995,1,No
4,4,2,0,0,4,5,1,0,1,30,0,2,0,2,6732,5,400,2,0,2,2,6,4,0,0,0,0,0,0,1995,2,No
2,3,0,5,0,1,2,4,1,0,26,0,2,0,0,6733,10,500,3,4,3,2,6,4,0,0,0,2,3,0,1995,2,No
9,3,1,1,0,1,9,3,0,0,38,0,1,0,1,6734,6,400,4,4,3,2,6,5,0,0,0,1,0,0,1995,1,No
2,2,3,5,0,5,2,3,0,1,41,1,1,0,1,6735,1,400,4,4,3,3,5,5,0,0,0,0,2,0,1995,1,No
1,4,0,3,0,1,2,3,0,1,30,1,1,0,5,6736,8,400,1,4,3,2,5,4,0,0,0,2,0,0,1995,1,No
8,5,3,5,1,2,9,1,0,0,28,0,1,0,2,6737,15,400,2,4,3,2,5,4,0,0,0,0,0,0,1995,1,Yes
5,3,4,1,0,3,6,2,0,1,41,0,2,0,0,6738,14,400,3,4,3,0,6,5,0,0,0,0,0,0,1995,2,No
6,3,6,0,0,1,6,3,0,0,26,0,0,2,2,6739,8,400,4,4,3,3,6,4,0,0,0,3,0,0,1995,0,No
1,2,6,0,0,2,1,3,0,1,40,1,0,2,1,6740,14,400,2,4,3,3,6,5,0,0,0,3,0,0,1995,0,No
11,3,3,3,0,5,3,3,0,1,65,1,2,0,2,6741,5,400,1,4,3,2,7,7,0,0,0,3,0,0,1995,2,No
1,1,3,5,0,3,1,1,1,0,32,1,0,2,2,6742,1,400,4,4,3,2,6,4,0,0,0,3,4,1,1995,0,No
0,5,2,5,0,5,1,1,1,1,33,0,0,2,1,6743,12,400,1,4,3,2,5,4,0,0,0,0,0,0,1995,0,No
4,4,4,0,0,4,5,1,1,0,29,0,0,2,1,6744,12,400,4,4,3,3,4,4,0,0,0,1,0,0,1995,0,No
9,4,1,4,1,4,9,4,0,1,75,0,2,0,5,6745,13,400,1,4,3,0,7,8,0,0,0,1,0,0,1995,2,No
9,1,6,5,0,3,9,1,0,1,41,1,1,0,1,6746,16,400,1,4,3,0,7,5,0,0,0,0,0,0,1995,1,No
11,2,2,5,0,3,11,3,0,1,43,0,5,1,4,6747,16,400,2,4,3,1,6,5,0,0,0,1,0,0,1995,2,No
10,2,4,3,0,4,1,1,0,1,26,0,0,2,2,6748,16,400,4,4,3,0,6,4,0,0,0,0,0,0,1995,0,No
9,4,2,5,0,3,9,4,0,0,29,0,0,2,1,6749,5,400,4,4,3,3,5,4,0,0,0,1,0,0,1995,0,No
3,4,6,5,0,1,3,4,0,1,42,0,1,0,2,6750,6,400,2,4,3,2,6,5,0,0,0,2,0,0,1995,1,No
5,5,4,1,0,1,6,1,0,1,65,0,2,0,1,6751,6,400,1,4,3,1,6,7,0,0,0,2,0,0,1995,2,No
8,5,3,1,0,1,9,3,0,1,43,0,1,0,5,6752,1,400,3,4,3,3,5,5,0,0,0,3,0,0,1995,1,Yes
3,5,4,5,0,2,4,1,0,0,31,0,1,0,1,6753,3,400,3,4,3,0,6,4,0,0,0,1,0,0,1995,1,No
3,5,6,1,0,5,4,1,0,1,32,0,0,2,2,6754,3,400,1,4,3,2,6,4,0,0,0,1,0,0,1995,0,No
9,2,1,1,0,1,9,2,0,0,28,0,0,2,1,6755,14,400,4,4,3,3,5,4,0,0,0,1,0,0,1995,0,No
9,3,2,6,0,4,9,3,0,1,53,0,0,2,4,6756,10,400,3,4,3,3,7,6,0,0,0,0,0,0,1995,0,No
10,2,1,0,0,1,10,2,0,1,37,0,0,2,1,6757,9,400,3,4,3,3,6,5,0,0,0,0,0,0,1995,0,No
1,1,6,1,1,1,1,1,0,1,31,1,0,2,1,6758,1,400,1,4,3,2,4,4,0,0,0,0,0,0,1995,0,No
0,1,1,4,0,3,1,1,0,0,32,1,1,0,1,6759,11,400,2,4,3,1,5,4,0,0,0,0,0,0,1995,1,No
7,2,2,5,0,2,7,2,0,0,42,1,0,2,2,6760,13,400,4,4,3,2,6,5,0,0,0,2,0,0,1995,0,No
6,3,2,0,0,3,6,4,1,0,31,0,1,0,1,6761,16,400,4,4,3,0,5,4,0,0,0,0,0,0,1995,1,No
8,1,3,2,1,4,8,2,0,1,77,1,2,0,1,6762,15,400,4,4,3,0,6,8,0,0,0,0,0,0,1995,2,No
8,3,6,3,0,3,9,2,0,1,35,0,1,0,1,6763,1,400,2,4,3,2,6,4,1,0,0,3,4,1,1995,1,No
9,5,1,0,0,1,10,1,0,1,29,0,1,0,1,6764,12,400,4,4,3,0,6,4,0,0,0,0,0,0,1995,1,No
9,2,0,6,0,1,9,3,0,1,29,0,1,0,2,6765,1,400,3,4,3,1,6,4,0,0,1,1,0,0,1995,1,No
5,1,1,0,0,3,5,3,0,0,52,0,2,0,5,6766,10,400,3,4,3,2,6,6,0,0,0,2,0,2,1995,2,No
5,1,1,5,1,3,5,2,0,0,38,0,1,0,2,6767,9,400,1,4,3,3,6,5,0,0,0,3,0,0,1995,1,No
10,5,2,1,0,2,10,5,0,0,33,1,1,0,0,6768,1,400,1,4,3,1,5,4,0,0,0,1,0,0,1995,1,No
8,5,5,4,1,1,9,1,0,1,57,0,1,0,5,6769,16,400,2,4,3,2,6,7,0,0,0,2,0,0,1995,1,Yes
8,2,6,5,0,3,8,3,0,1,28,0,1,0,1,6770,5,400,1,4,3,2,6,4,0,0,0,3,0,0,1995,1,No
8,2,5,1,0,1,8,2,1,0,41,0,0,2,5,6771,6,400,4,4,3,2,6,5,0,0,0,3,0,0,1995,0,No
6,4,3,0,0,1,7,2,0,1,36,0,2,0,2,6772,5,400,2,4,3,1,4,5,0,0,0,2,0,0,1995,2,No
2,3,1,1,0,3,2,4,0,0,33,1,0,2,1,6773,1,400,4,4,3,1,6,4,0,0,0,3,0,0,1995,0,No
5,5,4,3,0,1,6,1,1,1,28,0,0,2,1,6774,15,400,3,4,3,3,5,4,0,0,0,0,0,0,1995,0,No
6,5,6,1,1,4,7,5,1,0,33,1,2,0,1,6775,13,400,1,4,3,2,5,4,0,0,0,3,0,0,1995,2,No
7,4,4,2,0,2,9,2,0,0,27,0,1,0,2,6776,3,400,3,4,3,2,5,4,0,0,0,0,0,0,1995,1,No
8,5,5,1,0,1,9,1,0,0,41,1,1,0,1,6777,5,400,2,4,3,0,7,5,0,0,0,0,0,0,1995,1,No
10,1,5,0,0,3,11,2,0,1,56,0,0,2,2,6778,15,400,4,4,3,2,6,7,0,0,0,3,0,0,1995,0,No
8,5,5,5,0,1,9,2,0,0,31,0,2,0,0,6779,2,400,1,4,3,1,5,4,0,0,0,0,0,0,1995,2,Yes
5,5,3,0,0,1,6,1,0,1,52,0,0,2,0,6780,15,400,2,4,3,1,6,6,0,0,0,0,0,0,1995,0,No
5,3,5,1,0,5,6,1,1,0,27,0,0,2,5,6781,5,400,3,4,3,2,5,4,0,0,0,0,0,0,1995,0,No
4,1,1,11,0,3,10,5,0,1,50,0,2,0,3,6782,12,400,3,4,3,0,6,6,0,0,0,0,0,0,1995,2,No
0,5,6,3,0,1,0,5,0,1,78,0,1,0,1,6783,1,400,1,4,3,2,7,8,0,0,0,3,0,0,1995,1,No
0,5,0,3,0,4,1,1,1,0,53,0,1,0,1,6784,8,500,3,4,3,2,7,6,0,0,0,0,3,1,1995,1,No
5,2,1,5,0,1,5,2,0,1,39,0,0,2,1,6785,7,400,2,4,3,1,6,5,0,0,0,1,0,0,1995,0,No
5,2,0,3,0,1,5,2,0,1,60,0,1,0,5,6786,13,400,1,4,3,3,7,7,0,0,0,1,0,0,1995,1,No
1,4,6,4,0,2,5,2,0,1,55,0,0,2,1,6787,12,400,1,4,3,2,7,6,0,0,0,0,0,0,1995,0,No
0,4,1,3,0,3,0,4,0,1,56,0,1,0,1,6788,10,400,4,4,3,2,6,7,0,0,0,3,0,0,1995,1,No
5,2,1,5,0,1,5,2,0,1,49,0,0,2,3,6789,15,400,1,4,3,2,7,6,0,0,0,3,0,0,1995,0,No
9,2,4,5,0,5,9,2,0,0,80,0,0,2,1,6790,3,700,3,4,3,2,7,8,0,0,0,3,0,0,1995,0,No
8,5,5,5,1,1,9,2,1,1,34,0,1,0,1,6791,11,400,1,4,3,1,6,4,0,0,0,1,0,0,1995,1,Yes
9,3,2,2,1,4,9,3,0,1,58,0,1,0,5,6792,1,400,1,4,3,0,7,7,0,0,0,3,0,0,1995,1,No
9,1,5,3,0,1,10,2,0,1,34,0,2,0,1,6793,15,400,1,4,3,2,6,4,0,0,0,3,0,0,1995,2,No
5,2,1,5,0,1,5,2,1,0,21,0,2,0,0,6794,16,400,2,4,3,0,3,3,0,0,0,3,0,0,1995,2,No
0,5,0,1,0,2,0,5,0,1,27,0,1,0,1,6795,9,400,3,4,3,3,6,4,0,0,0,3,0,0,1995,1,No
0,5,6,1,0,4,1,1,0,0,30,1,2,0,0,6796,5,400,3,4,3,0,6,4,0,0,0,0,0,0,1995,2,No
0,5,6,2,0,5,1,2,1,1,45,1,2,0,2,6797,10,400,2,4,3,0,6,5,0,0,0,1,0,0,1995,2,No
0,4,1,11,0,1,0,4,0,1,43,0,0,2,3,6798,8,400,3,4,3,2,7,5,0,0,0,3,0,0,1995,0,No
0,4,1,1,0,2,0,5,0,0,33,0,0,2,1,6799,13,400,2,4,3,0,6,4,0,0,0,1,0,0,1995,0,No
9,1,6,0,0,1,10,2,0,1,55,0,0,2,1,6800,9,400,4,4,3,3,7,6,0,0,0,2,0,0,1995,0,No
6,3,2,1,0,1,9,2,0,1,61,0,0,2,1,6801,9,400,2,4,3,3,7,7,0,0,0,0,0,0,1995,0,No
6,1,0,1,1,2,6,1,0,0,30,0,2,0,1,6802,8,400,2,4,3,0,5,4,0,0,0,0,0,0,1995,2,No
0,3,4,1,0,4,1,2,1,1,47,0,1,0,1,6803,10,400,1,4,3,0,7,6,0,0,0,1,0,0,1995,1,No
11,4,4,5,0,1,0,2,0,1,56,0,0,2,1,6804,9,400,1,4,3,2,6,7,0,0,0,2,0,0,1995,0,No
11,4,6,3,0,3,0,2,0,0,27,0,0,2,1,6805,4,400,1,4,3,2,5,4,0,0,0,0,4,1,1995,0,No
0,5,5,3,0,3,1,1,0,1,44,0,0,2,1,6806,13,400,3,4,3,3,7,5,0,0,0,3,0,0,1995,0,No
9,1,6,11,0,1,9,1,0,1,55,0,2,0,1,6807,1,400,1,4,3,2,7,6,0,0,0,1,0,2,1995,2,Yes
0,5,0,0,0,1,0,5,0,1,37,0,0,2,2,6808,16,400,1,4,3,2,6,5,0,0,0,0,0,0,1995,0,No
0,3,5,5,0,2,0,3,1,1,43,1,1,0,1,6809,9,400,3,4,3,1,7,5,0,0,0,3,0,0,1995,1,No
9,1,6,5,0,4,9,1,0,1,41,0,1,0,0,6810,11,400,3,4,3,2,6,5,0,0,0,1,0,0,1995,1,Yes
2,1,0,6,1,1,2,1,0,0,26,0,2,0,2,6811,16,400,1,4,3,2,5,4,0,0,0,2,0,0,1995,2,No
1,3,5,1,1,1,1,4,0,0,30,0,0,2,2,6812,2,400,2,4,3,3,4,4,0,0,0,0,0,0,1995,0,No
1,3,6,0,0,1,1,4,1,0,31,0,0,2,1,6813,7,400,1,4,3,1,4,4,0,0,0,0,0,0,1995,0,No
1,3,1,5,0,1,1,3,0,1,52,0,0,2,1,6814,13,400,2,4,3,2,7,6,0,0,0,0,0,0,1995,0,No
7,4,2,5,0,3,7,4,0,1,53,0,2,0,0,6815,1,400,1,4,3,1,7,6,0,0,0,0,0,0,1995,2,No
5,2,2,13,1,1,5,2,0,1,42,1,2,0,1,6816,8,400,1,4,3,2,7,5,0,0,0,1,0,0,1995,2,No
5,2,4,0,0,4,5,3,0,1,45,1,7,2,5,6817,9,400,2,4,3,0,7,5,0,0,0,0,0,0,1995,1,No
1,5,2,3,0,3,2,1,1,0,31,0,0,2,1,6818,3,400,1,4,3,2,6,4,0,0,0,3,0,0,1995,0,No
1,4,1,1,1,1,1,4,0,0,27,0,1,0,0,6819,10,400,1,4,3,0,4,4,0,0,0,1,0,0,1995,1,No
1,3,6,0,0,1,1,3,0,0,34,0,1,0,1,6820,2,400,2,4,3,1,4,4,0,0,0,0,0,0,1995,1,No
0,1,1,3,0,3,0,1,0,1,34,0,1,0,1,6821,8,700,1,4,3,2,6,4,0,0,0,0,0,0,1995,1,No
4,5,1,4,0,1,4,5,0,1,65,0,0,2,1,6822,15,400,2,4,3,3,5,7,0,0,0,3,0,0,1995,0,No
9,1,6,6,0,1,3,4,0,0,58,0,2,0,5,6823,5,400,2,4,3,2,7,7,0,0,0,1,0,0,1995,2,Yes
6,1,5,5,0,3,6,1,0,0,34,0,1,0,1,6824,9,400,4,4,3,3,5,4,0,0,0,3,0,0,1995,1,No
9,1,6,3,1,3,9,1,0,1,50,1,1,0,2,6825,14,400,1,4,3,1,7,6,0,0,0,1,0,0,1995,1,No
11,2,6,5,1,2,1,2,0,1,64,0,1,0,2,6826,10,400,4,3,3,0,7,7,0,0,0,0,2,1,1995,1,No
11,2,3,5,0,3,11,2,0,1,30,1,1,0,1,6827,8,400,3,4,3,0,6,4,0,0,0,1,0,0,1995,1,No
10,4,3,1,1,4,0,3,0,1,51,0,1,0,1,6828,10,400,2,4,3,0,7,6,0,0,0,0,0,0,1995,1,No
1,3,3,5,1,5,1,3,0,1,28,0,1,0,2,6829,13,400,3,4,3,2,6,4,0,0,1,3,0,0,1995,1,No
1,3,3,1,1,4,1,3,0,1,43,0,1,0,2,6830,2,400,3,4,3,0,6,5,0,0,0,0,0,0,1995,1,No
1,3,2,1,0,3,1,3,1,1,34,0,0,2,1,6831,2,400,4,4,3,2,5,4,0,0,0,0,0,0,1995,0,No
1,1,3,5,0,4,1,2,0,0,32,0,0,2,1,6832,8,400,4,4,3,2,4,4,0,0,0,3,0,0,1995,0,No
6,4,5,3,0,4,6,4,0,1,40,0,2,0,1,6833,6,400,1,4,3,0,4,5,0,0,0,0,0,0,1995,2,No
7,2,3,3,0,5,7,4,1,0,22,1,2,0,1,6834,10,400,1,4,3,2,4,3,0,0,0,3,0,0,1995,2,No
9,1,0,3,0,5,9,2,0,1,59,0,1,0,1,6835,10,500,2,4,3,2,6,7,0,0,0,0,3,0,1995,1,Yes
9,1,0,5,0,5,9,2,0,0,32,1,1,0,1,6836,10,400,1,4,3,2,4,4,0,0,0,0,0,0,1995,1,No
3,1,3,3,0,4,3,2,0,0,33,1,1,0,1,6837,4,400,2,4,3,2,6,4,0,0,0,1,0,0,1995,1,No
2,2,3,2,0,3,2,2,0,1,45,1,2,0,3,6838,10,400,3,4,3,2,5,5,0,0,0,0,0,0,1995,2,No
1,2,1,4,0,6,1,2,0,0,39,0,0,2,1,6839,2,400,3,4,3,3,6,5,0,0,0,2,0,0,1995,0,No
3,3,5,0,0,4,3,4,1,0,34,1,1,0,1,6840,1,400,1,4,3,0,5,4,0,0,0,0,0,0,1995,1,No
2,3,2,5,0,2,2,3,0,1,28,0,1,0,2,6841,3,400,2,4,3,0,6,4,0,0,0,0,0,0,1995,1,No
2,3,1,5,0,5,3,1,0,0,29,0,0,2,2,6842,9,400,2,4,3,2,6,4,0,0,0,3,0,0,1995,0,No
8,3,2,4,0,2,9,4,0,1,59,1,0,2,1,6843,10,400,4,4,3,1,6,7,0,0,0,0,0,0,1995,0,No
8,2,0,5,1,6,8,3,0,1,37,1,1,0,1,6844,16,400,1,4,3,2,6,5,0,0,0,0,0,0,1995,1,No
10,1,6,3,0,1,10,4,0,1,38,0,2,0,1,6845,12,400,1,4,3,0,6,5,0,0,0,1,0,0,1995,2,No
10,1,5,1,1,5,10,1,0,1,36,0,2,0,0,6846,10,400,3,4,3,2,6,5,0,0,0,0,0,0,1995,2,No
11,1,2,5,0,4,1,1,0,1,62,0,2,0,1,6847,2,400,3,4,3,1,7,7,0,0,0,0,4,1,1995,2,No
1,1,6,1,0,3,1,2,0,1,42,0,0,2,2,6848,13,400,3,4,3,1,6,5,0,0,0,3,0,2,1995,0,No
1,1,0,5,0,3,1,2,1,0,35,0,0,2,1,6849,16,400,2,4,3,1,6,4,0,0,0,3,0,0,1995,0,No
1,1,6,4,0,3,1,2,1,1,65,1,1,0,1,6850,6,400,1,4,3,2,6,7,0,0,0,3,0,0,1995,1,No
0,2,6,1,0,1,0,2,0,1,34,1,1,0,1,6851,7,400,2,4,3,0,5,4,0,0,0,0,0,0,1995,1,No
3,4,4,5,0,2,4,1,0,1,38,0,2,0,0,6852,5,700,1,4,3,0,6,5,0,0,0,2,0,0,1995,2,No
3,3,2,3,0,4,4,1,1,1,27,0,0,2,2,6853,3,400,4,4,3,2,6,4,0,0,0,3,0,0,1995,0,No
4,2,2,0,0,1,5,2,0,1,42,0,7,2,5,6854,11,400,1,4,3,0,2,5,0,0,0,0,0,0,1995,1,No
9,1,0,4,0,3,9,1,0,1,28,0,1,0,1,6855,5,400,2,4,3,2,6,4,0,0,0,0,0,0,1995,1,Yes
5,3,6,0,0,2,5,3,0,1,35,0,1,0,2,6856,7,400,2,4,3,0,6,4,0,0,0,0,0,0,1995,1,No
5,3,0,1,0,1,6,1,0,1,29,0,1,0,1,6857,10,400,1,4,3,2,5,4,0,0,0,2,0,0,1995,1,No
7,3,2,1,0,2,11,2,0,1,26,0,1,0,1,6858,6,400,3,4,3,2,5,4,0,0,0,3,0,0,1995,1,No
9,5,1,0,0,4,10,2,0,1,33,0,1,0,1,6859,13,400,1,4,3,1,5,4,0,0,0,0,0,0,1995,1,No
10,1,3,3,0,4,10,1,0,1,72,0,0,2,1,6860,11,400,1,4,3,1,7,8,0,0,0,1,0,0,1995,0,No
9,5,0,1,1,1,9,5,0,1,54,0,1,0,1,6861,7,400,2,4,3,0,7,6,0,0,0,3,0,0,1995,1,No
10,4,6,5,0,2,10,5,0,1,49,0,1,0,1,6862,10,400,3,4,3,2,7,6,0,0,0,3,0,0,1995,1,No
2,3,5,1,0,1,2,4,0,0,32,0,2,0,1,6863,12,400,4,4,3,1,4,4,0,0,0,2,0,0,1995,2,No
2,3,6,5,0,3,2,4,0,1,61,1,2,0,1,6864,8,400,2,4,3,0,6,7,0,0,0,3,0,0,1995,2,No
4,1,3,3,1,5,4,1,0,1,30,0,0,2,1,6865,13,400,4,4,3,2,5,4,0,0,0,0,0,0,1995,0,No
3,1,5,1,0,2,3,1,0,0,32,1,1,0,1,6866,6,400,3,4,3,0,5,4,0,0,0,3,0,0,1995,1,No
5,1,3,3,1,2,5,3,0,1,54,0,5,1,5,6867,15,400,2,4,3,2,7,6,0,0,0,2,0,0,1995,2,No
4,4,3,3,0,3,5,2,0,1,31,1,1,0,1,6868,11,400,2,4,3,2,6,4,0,0,0,2,4,1,1995,1,No
9,1,1,4,0,3,9,1,0,1,30,0,1,0,1,6869,5,400,1,4,3,0,5,4,0,0,0,0,0,0,1995,1,Yes
7,1,6,3,0,2,7,2,0,1,40,0,1,0,1,6870,4,400,3,4,3,2,6,5,0,0,0,3,0,0,1995,1,No
7,2,1,2,1,1,7,2,0,1,49,1,2,0,4,6871,8,400,1,4,3,0,7,6,0,0,0,0,0,0,1995,2,No
8,3,4,5,0,5,8,3,0,0,33,1,0,2,1,6872,8,400,1,4,3,2,6,4,0,0,0,1,0,0,1995,0,No
8,2,2,11,0,4,8,3,0,0,55,1,2,0,5,6873,6,400,2,4,3,1,7,6,0,0,0,3,0,0,1995,2,No
9,2,1,4,0,1,9,2,0,1,43,0,0,2,2,6874,6,400,3,4,3,3,6,5,0,0,0,2,0,0,1995,0,No
9,2,6,4,0,2,1,3,0,1,44,0,0,2,2,6875,10,400,3,4,3,2,6,5,0,0,0,0,0,0,1995,0,No
6,1,4,3,0,1,6,2,0,1,29,1,2,0,2,6876,6,400,2,4,3,1,6,4,0,0,0,1,0,0,1995,2,No
5,2,5,5,0,2,5,2,0,1,39,1,0,2,2,6877,9,400,2,4,3,1,6,5,0,0,0,3,0,0,1995,0,No
11,2,3,5,0,3,11,2,0,0,27,0,1,0,2,6878,11,400,3,4,3,2,6,4,0,0,0,2,0,0,1995,1,No
9,1,0,2,0,4,9,3,0,1,44,0,0,2,2,6879,3,400,1,4,3,1,6,5,0,0,0,1,0,0,1995,0,No
5,1,0,4,0,3,6,2,0,0,50,0,0,2,3,6880,4,400,2,4,3,0,6,6,0,0,0,0,0,0,1995,0,No
0,4,4,6,0,4,1,3,0,1,36,0,2,0,2,6881,1,400,1,4,3,2,6,5,0,0,0,3,0,0,1995,2,No
0,4,2,7,0,3,0,4,0,0,33,0,1,0,1,6882,3,400,3,4,3,1,5,4,0,0,1,0,0,0,1995,1,No
0,3,5,4,0,5,0,3,0,1,52,0,0,2,2,6883,9,700,1,4,3,2,7,6,0,0,0,0,0,0,1995,0,No
0,3,5,6,0,4,1,3,0,1,46,0,0,2,2,6884,12,400,1,4,3,2,6,6,0,0,0,0,0,0,1995,0,No
0,4,6,1,0,1,0,4,0,1,50,0,1,0,0,6885,8,400,2,4,3,0,7,6,0,0,0,1,0,0,1995,1,No
9,1,1,3,0,3,9,1,0,1,41,0,1,0,5,6886,12,500,2,4,3,0,6,5,0,0,0,0,3,0,1995,1,Yes
0,3,0,3,0,4,0,4,1,1,50,0,0,2,1,6887,4,400,4,4,3,2,6,6,0,0,0,0,0,0,1995,0,No
0,2,5,3,0,2,0,3,1,0,31,0,0,2,2,6888,15,400,3,4,3,1,6,4,0,0,0,0,0,0,1995,0,No
